Business Unit,Account Description,Descr,Fiscal Year,Accounting Period,Sum of Amount
QUE01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,8,-8224.25
QUE01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,9,-165.86
QUE01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,12,-5930.03
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,4,-2135567.81
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,5,-6568752.15
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,6,-6729377.88
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,7,-7787008.65
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,8,-6867746.18
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,9,-8213480.25
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,10,-8290965.45
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,11,-8624758.38
QUE01,O/P REVENUE - EPIC,METROPLUS,2019,12,-1998757.88
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,1,-8066179.03
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,2,-7329884.4
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,3,-7120318.55
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,4,-8091758.03
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,5,-7001993.34
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,6,-7774665.71
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,7,-8586680.13
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,8,-8134770.28
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,9,-6373733.09
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,10,-2948417.45
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,11,-3688771.87
QUE01,O/P REVENUE - EPIC,METROPLUS,2020,12,-5153924.04
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,5,-14642.4
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,6,-15802.13
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,7,-47
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,8,-4592.86
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,9,-6996.68
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,10,-10774.98
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,11,-6416.08
QUE01,O/P REVENUE - EPIC,NO FAULT,2019,12,-9145.86
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,1,-14923.7
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,2,-39449.64
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,3,-212.24
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,4,-38967.1
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,5,-78361.83
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,6,-67131.9
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,7,-25394.3
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,8,-11839.12
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,9,-1322.29
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,10,-3334.11
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,11,-3341.74
QUE01,O/P REVENUE - EPIC,NO FAULT,2020,12,-2634.46
QUE01,O/P REVENUE - EPIC,OTHER,2019,5,-1595.2
QUE01,O/P REVENUE - EPIC,OTHER,2019,6,-2141.74
QUE01,O/P REVENUE - EPIC,OTHER,2019,7,2141.74
QUE01,O/P REVENUE - EPIC,OTHER,2019,8,963.76
QUE01,O/P REVENUE - EPIC,OTHER,2019,10,0
QUE01,O/P REVENUE - EPIC,OTHER,2020,1,-6953.13
QUE01,O/P REVENUE - EPIC,OTHER,2020,2,-9829.46
QUE01,O/P REVENUE - EPIC,OTHER,2020,3,-9079.83
QUE01,O/P REVENUE - EPIC,OTHER,2020,4,-10033.82
QUE01,O/P REVENUE - EPIC,OTHER,2020,5,163.48
QUE01,O/P REVENUE - EPIC,OTHER,2020,6,-15371.26
QUE01,O/P REVENUE - EPIC,OTHER,2020,7,-1576.66
QUE01,O/P REVENUE - EPIC,OTHER,2020,8,-5816.24
QUE01,O/P REVENUE - EPIC,OTHER,2020,9,-3752.24
QUE01,O/P REVENUE - EPIC,OTHER,2020,10,-1872.3
QUE01,O/P REVENUE - EPIC,OTHER,2020,11,-5389.62
QUE01,O/P REVENUE - EPIC,OTHER,2020,12,-23051.97
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,4,-2388705.3
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,5,-7454472.9
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,6,-7507793.19
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,7,-8925447.16
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,8,-8388047.49
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,9,-9002359.85
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,10,-10150977.16
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,11,-10018727.59
QUE01,O/P REVENUE - EPIC,OTHER HMO,2019,12,-2479038.58
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,1,-10506132.71
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,2,-9196276.11
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,3,-9261084.89
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,4,-10465359.86
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,5,-9113388.09
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,6,-10428184.84
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,7,-11421203.52
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,8,-10537819.73
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,9,-9505307.64
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,10,-6465206.97
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,11,-6922676.33
QUE01,O/P REVENUE - EPIC,OTHER HMO,2020,12,-8539116.31
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,4,-4472472.06
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,5,-12002586.38
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,6,-11578393.25
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,7,-12038223.27
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,8,-10258714.77
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,9,-12251936.68
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,10,-12694879.23
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,11,-11630279.69
QUE01,O/P REVENUE - EPIC,SELF PAY,2019,12,-2222288.36
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,1,-10132715.7
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,2,-10676689.75
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,3,-10261043.7
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,4,-10206714.61
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,5,-9064556.23
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,6,-10389271.01
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,7,-11237290.88
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,8,-10227640.3
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,9,-8613348.93
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,10,-2558759.93
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,11,-2388064.15
QUE01,O/P REVENUE - EPIC,SELF PAY,2020,12,-7133249.37
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,4,-14006.57
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,5,-24381.15
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,6,-3977.16
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,7,-20205.71
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,8,318.17
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,9,-34069.45
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,10,-4997.99
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,11,-65238.79
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,12,-10749.74
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,1,-126312.4
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,2,-44621.64
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,3,-70735.13
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,4,-75459.12
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,5,-72702.56
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,6,-67647.57
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,7,-52846.95
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,8,-6365.29
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,9,-32605.41
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,10,-5032.95
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,11,-14854.71
QUE01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,12,-12073.75
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,1,-4398.02
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,2,0
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,3,-77554.41
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,4,-120396.72
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,5,-141000
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,6,-145700
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,7,-145700
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,8,-131600
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,9,-145700
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,10,-141000
WOO01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,11,961503.83
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,1,-3475714.63
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,2,-3181394.49
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,3,-3625191.49
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,4,-4125319.34
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,5,-4121131.64
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,6,-4412982
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,7,-4488080
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,8,-4079040
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,9,-4509970
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,10,-4370400
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,11,41703845.15
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2020,1,6110
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2020,2,15882.32
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS,2020,5,6110
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,1,-7413667.14
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,2,-6866645.69
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,3,-7262034.61
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,4,-6909863.14
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,5,-4865250.86
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,6,-5333018.04
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,7,-5324870
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,8,-4809560
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,9,-5258360
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,10,-5153100
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,11,36366638.97
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2020,1,1470
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2020,2,6627.38
WOO01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2020,5,520940
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,1,-2813831.69
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,2,-2942619.69
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,3,-2780580.14
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,4,-2692437.43
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,5,-2374777.05
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,6,-2430394.9
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,7,-2561403.89
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,8,-2374345.35
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,9,-2557770
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,10,-2493000
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,11,16092174.62
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,12,1074420
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS,2020,1,6110
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,1,-4464461.12
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,2,-5148090.81
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,3,-4892985.52
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,4,-4700930.98
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,5,-3081627.59
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,6,-2976421
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,7,-2992674.98
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,8,-2658654.65
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,9,-2982380
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,10,-2898000
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,11,21056236.99
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2020,2,12735
WOO01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2020,5,344040
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,1,-2861128.69
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,2,-3589281.18
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,3,-3578280.52
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,4,-3311554.72
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,5,-2536825.15
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,6,-2445010
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,7,-2444970
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,8,-2208360
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,9,-2409010
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,10,-2366100
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2019,11,16074106.72
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2020,2,6308.13
WOO01,GROSS INPATIENT REVENUE,METROPLUS,2020,5,352000
WOO01,GROSS INPATIENT REVENUE,NO FAULT,2019,1,-10607.25
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,1,-1735439.59
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,2,-1414838.23
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,3,-1768596.39
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,4,-1538161.72
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,5,-1438873.04
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,6,-1475780
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,7,-1468400
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,8,-1217800
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,9,-1240360
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,10,-1225821.7
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2019,11,10592521.86
WOO01,GROSS INPATIENT REVENUE,OTHER HMO,2020,1,10920
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,1,-2493215.23
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,2,-2873635.03
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,3,-2532820.53
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,4,-2549747.79
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,5,-983856.24
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,6,-850400.71
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,7,-700300
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,8,-700767.17
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,9,-800700
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,10,-832178.3
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,11,6353114.01
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2019,12,316400
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2020,2,6110
WOO01,GROSS INPATIENT REVENUE,SELF PAY,2020,5,61240
WOO01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,2,-19423.57
WOO01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,3,0
WOO01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,4,-4527.6
WOO01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,1,-161346.65
WOO01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,2,-174061.28
WOO01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,3,-212332.1
WOO01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,4,-96991.6
WOO01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,11,652.7
WOO01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2020,4,-1032.14
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,1,-1726189.99
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,2,-1738007.29
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,3,-1557558.37
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,4,-1074054.46
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,5,-33118.56
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,6,2325.12
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,7,-2246.91
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,8,-9909.53
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,9,-8406.21
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,11,18275.6
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,3,-19448.96
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,4,-25385.43
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,5,-6865.94
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,1,-7714741.1
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,2,-8301905.8
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,3,-7549447.96
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,4,-5952658.66
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,5,-94536.22
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,6,4616.71
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,7,4236.14
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,8,-29063.57
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,9,71.9
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,10,4.28
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,11,16372.04
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,1,-7746.26
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,2,-948.08
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,3,-118345.93
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,4,-181176.07
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,5,-63712.63
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,7,2829.3
WOO01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,8,-1036.05
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,1,-1405269.14
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,2,-1543643.62
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,3,-1339790.76
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,4,-1000616.72
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,5,29106.07
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,6,5979.68
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,7,4218.47
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,8,1221.71
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,9,-1769.03
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,11,9584.73
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,1,4775.55
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,3,-26148.71
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,4,-24824.23
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,5,-3750.67
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,1,-3608126.69
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,2,-4236984.86
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,3,-3619614.52
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,4,-2648173.75
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,5,-58443.35
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,6,5502.3
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,7,1531.79
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,8,2468.09
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,9,-11246.51
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,10,2712.83
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,11,11542.83
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,1,2043.84
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,2,652.7
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,3,-115699.12
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,4,-125396.75
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,5,-33990.61
WOO01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,8,526.72
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,1,-6455647.16
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,2,-6655846.2
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,3,-6210370.28
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,4,-5059992.77
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,5,-107389.52
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,6,-111.99
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,7,-4799.1
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,8,-22244.88
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,9,2412.88
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,11,8279.33
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,1,926.87
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,2,-7876.64
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,3,-176548.5
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,4,-283411.6
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,5,-89474.64
WOO01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,9,-2159.43
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,1,-141826.03
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,2,-119469.63
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,3,-124026.39
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,4,-81518.77
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,5,806.2
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,8,4.01
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,10,-4.28
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,1,149.52
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,3,-2553.63
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,4,-1317.19
WOO01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,5,-16
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,1,-3085422.17
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,2,-3144024.88
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,3,-2906102.39
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,4,-2311194.14
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,5,-38291.22
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,6,2741.42
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,7,38.68
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,8,12766.81
WOO01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,9,3322.92
