IP or OP,Business Unit,Financial Class,Payor,Year,Year Quarter,Payment Amount
OP,Queens,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q2,-219678.55
OP,Queens,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q3,-82744.87
OP,Queens,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q4,-10911.53
OP,Queens,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q1,-1538.77
OP,Queens,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q2,-21844.04
OP,Queens,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q3,-3636.35
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2018,2018 Q4,-3295.43
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q1,-62498.34
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q2,-78643.63
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q3,-22766.91
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q4,-7037.13
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q1,3672.01
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q2,-4871.68
OP,Queens,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q3,-3022.88
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2018,2018 Q4,-30
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q1,-59903.75
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q2,-96544.15
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q3,-55997.13
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q4,-6716.55
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q1,-3605.02
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q2,-1006.4
OP,Queens,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q3,-2495.99
OP,Queens,Medicare Managed Care,GUILDNET MCR [2320],2018,2018 Q4,-502.23
OP,Queens,Medicare Managed Care,GUILDNET MCR [2320],2019,2019 Q1,-221.94
OP,Queens,Medicare Managed Care,GUILDNET MCR [2320],2019,2019 Q2,-187.68
OP,Queens,Medicare Managed Care,GUILDNET MCR [2320],2019,2019 Q3,0
OP,Queens,Medicare Managed Care,GUILDNET MCR [2320],2019,2019 Q4,0
OP,Queens,Medicare Managed Care,GUILDNET MCR [2320],2020,2020 Q2,0
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2018,2018 Q4,-152433.04
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q1,-815793.66
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q2,-1088472.52
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q3,-456569.51
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q4,-84983.15
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q1,-8879.45
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q2,4730
OP,Queens,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q3,115.39
OP,Queens,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q2,-10183.86
OP,Queens,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q3,-6931.46
OP,Queens,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q4,-1594.17
OP,Queens,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q1,-1411.02
OP,Queens,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q2,-956.96
OP,Queens,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q3,0
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2018,2018 Q4,0
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q1,-2126.91
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q2,-1064.53
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q3,-6219
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q4,-1648.56
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q1,0
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q2,-251.44
OP,Queens,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q3,0
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2018,2018 Q4,-103892.9
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q1,-321363.4
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q2,-422638.98
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q3,-124609.66
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q4,-20453.95
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q1,-3208.84
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q2,953.51
OP,Queens,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q3,-1977.88
OP,Queens,Medicare Managed Care,MVP MCR [2490],2019,2019 Q1,0
OP,Queens,Medicare Managed Care,MVP MCR [2490],2019,2019 Q2,0
OP,Queens,Medicare Managed Care,MVP MCR [2490],2019,2019 Q4,0
OP,Queens,Medicare Managed Care,MVP MCR [2490],2020,2020 Q1,0
OP,Queens,Medicare Managed Care,MVP MCR [2490],2020,2020 Q3,-355.76
OP,Queens,Medicare Managed Care,RIVERSPRING MCR [2430],2019,2019 Q2,0
OP,Queens,Medicare Managed Care,RIVERSPRING MCR [2430],2020,2020 Q2,0
OP,Queens,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2018,2018 Q4,0
OP,Queens,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2019,2019 Q1,-2795.03
OP,Queens,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2019,2019 Q2,-2071.1
OP,Queens,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2019,2019 Q3,0
OP,Queens,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2019,2019 Q4,0
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q1,-248
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q2,-2705.13
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q3,-1253.42
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q4,-45
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2020,2020 Q1,0
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2020,2020 Q2,0
OP,Queens,Medicare Managed Care,UHC OXFORD MCR [2450],2020,2020 Q3,-45
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2018,2018 Q4,-49286.06
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q1,-349203.12
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q2,-475085.04
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q3,-204074.08
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q4,-6470.4
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q1,-5600.34
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q2,-2520.5
OP,Queens,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q3,-765.21
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2018,2018 Q4,0
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q1,-18167.9
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q2,-33268.6
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q3,-18469.53
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q4,1183.63
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q1,759.31
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q2,2431.71
OP,Queens,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q3,328.72
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2018,2018 Q4,-3285.07
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q1,-6189.04
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q2,-11312.61
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q3,4525
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q4,1158.43
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2020,2020 Q1,305.26
OP,Queens,Medicare Managed Care,VNSNY CHOICE MCR [2460],2020,2020 Q2,0
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2018,2018 Q4,-8745.24
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q1,-51654.73
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q2,-49166.34
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q3,-17736.71
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q4,-2703.46
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2020,2020 Q1,-424.18
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2020,2020 Q2,-571.61
OP,Queens,Medicare Managed Care,WELLCARE MCR [2480],2020,2020 Q3,-50
OP,Queens,No Fault,21ST CENTURY HEALTH [7410],2018,2018 Q4,0
OP,Queens,No Fault,21ST CENTURY HEALTH [7410],2019,2019 Q1,0
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2018,2018 Q4,-224.61
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q1,0
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q2,-1095.68
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q3,-2120.91
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q4,-2167.66
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2020,2020 Q1,-4530.77
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2020,2020 Q2,-642.32
OP,Queens,No Fault,ALLSTATE INSURANCE [7020],2020,2020 Q3,-1659.71
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2018,2018 Q4,0
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q1,0
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q2,0
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q3,0
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q4,0
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2020,2020 Q1,0
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2020,2020 Q2,-1270.61
OP,Queens,No Fault,AMERICAN TRANSIT [7040],2020,2020 Q3,0
OP,Queens,No Fault,COUNTRY-WIDE INSURANCE [7320],2019,2019 Q1,0
OP,Queens,No Fault,COUNTRY-WIDE INSURANCE [7320],2019,2019 Q2,0
OP,Queens,No Fault,COUNTRY-WIDE INSURANCE [7320],2019,2019 Q3,0
OP,Queens,No Fault,COUNTRY-WIDE INSURANCE [7320],2019,2019 Q4,0
OP,Queens,No Fault,GEICO INSURANCE [7060],2018,2018 Q4,0
OP,Queens,No Fault,GEICO INSURANCE [7060],2019,2019 Q1,-10224.86
OP,Queens,No Fault,GEICO INSURANCE [7060],2019,2019 Q2,-10294.56
OP,Queens,No Fault,GEICO INSURANCE [7060],2019,2019 Q3,-24654.76
OP,Queens,No Fault,GEICO INSURANCE [7060],2019,2019 Q4,-25611.44
OP,Queens,No Fault,GEICO INSURANCE [7060],2020,2020 Q1,-8128.31
OP,Queens,No Fault,GEICO INSURANCE [7060],2020,2020 Q2,-1473.52
OP,Queens,No Fault,GEICO INSURANCE [7060],2020,2020 Q3,-1765.14
OP,Queens,No Fault,HEREFORD [7350],2019,2019 Q3,0
OP,Queens,No Fault,HEREFORD [7350],2019,2019 Q4,-838.99
OP,Queens,No Fault,HEREFORD [7350],2020,2020 Q1,-314.95
OP,Queens,No Fault,HEREFORD [7350],2020,2020 Q3,0
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2018,2018 Q4,0
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2019,2019 Q1,0
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2019,2019 Q2,-476.8
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2019,2019 Q3,-537.43
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2019,2019 Q4,-710.67
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2020,2020 Q1,0
OP,Queens,No Fault,LIBERTY MUTUAL [7310],2020,2020 Q3,-101
OP,Queens,No Fault,MVAIC [7080],2018,2018 Q4,0
OP,Queens,No Fault,MVAIC [7080],2019,2019 Q1,0
OP,Queens,No Fault,MVAIC [7080],2019,2019 Q2,0
OP,Queens,No Fault,MVAIC [7080],2019,2019 Q3,0
OP,Queens,No Fault,MVAIC [7080],2019,2019 Q4,0
OP,Queens,No Fault,MVAIC [7080],2020,2020 Q1,0
OP,Queens,No Fault,MVAIC [7080],2020,2020 Q2,-156.01
OP,Queens,No Fault,MVAIC [7080],2020,2020 Q3,0
OP,Queens,No Fault,NATIONAL GENERAL INSURANCE [7390],2018,2018 Q4,0
OP,Queens,No Fault,NATIONAL GENERAL INSURANCE [7390],2019,2019 Q3,0
OP,Queens,No Fault,NATIONWIDE [7100],2018,2018 Q4,0
OP,Queens,No Fault,NATIONWIDE [7100],2019,2019 Q1,0
OP,Queens,No Fault,NATIONWIDE [7100],2019,2019 Q2,0
OP,Queens,No Fault,NATIONWIDE [7100],2019,2019 Q3,0
OP,Queens,No Fault,NATIONWIDE [7100],2019,2019 Q4,0
OP,Queens,No Fault,NATIONWIDE [7100],2020,2020 Q1,0
OP,Queens,No Fault,NO FAULT MISC [7000],2018,2018 Q4,0
OP,Queens,No Fault,NO FAULT MISC [7000],2019,2019 Q1,-104.08
OP,Queens,No Fault,NO FAULT MISC [7000],2019,2019 Q2,-744.91
OP,Queens,No Fault,NO FAULT MISC [7000],2019,2019 Q3,-4073.5
OP,Queens,No Fault,NO FAULT MISC [7000],2019,2019 Q4,-2470.72
OP,Queens,No Fault,NO FAULT MISC [7000],2020,2020 Q1,-4357.12
OP,Queens,No Fault,NO FAULT MISC [7000],2020,2020 Q2,-3675.37
OP,Queens,No Fault,NO FAULT MISC [7000],2020,2020 Q3,0
OP,Queens,No Fault,PROGRESSIVE INS [7200],2018,2018 Q4,0
OP,Queens,No Fault,PROGRESSIVE INS [7200],2019,2019 Q1,0
OP,Queens,No Fault,PROGRESSIVE INS [7200],2019,2019 Q2,0
OP,Queens,No Fault,PROGRESSIVE INS [7200],2019,2019 Q3,-1156.12
OP,Queens,No Fault,PROGRESSIVE INS [7200],2019,2019 Q4,-832.46
OP,Queens,No Fault,PROGRESSIVE INS [7200],2020,2020 Q1,-294.65
OP,Queens,No Fault,PROGRESSIVE INS [7200],2020,2020 Q2,0
OP,Queens,No Fault,PROGRESSIVE INS [7200],2020,2020 Q3,0
OP,Queens,No Fault,STATE FARM MUTUAL [7300],2018,2018 Q4,0
OP,Queens,No Fault,STATE FARM MUTUAL [7300],2019,2019 Q2,0
OP,Queens,No Fault,STATE FARM MUTUAL [7300],2019,2019 Q3,-1934.6
OP,Queens,No Fault,STATE FARM MUTUAL [7300],2019,2019 Q4,-3016.67
OP,Queens,No Fault,STATE FARM MUTUAL [7300],2020,2020 Q1,-2119.72
OP,Queens,No Fault,TRAVELERS NO FAULT [7330],2019,2019 Q1,0
OP,Queens,No Fault,TRAVELERS NO FAULT [7330],2019,2019 Q2,-1611.34
OP,Queens,No Fault,USAA [7360],2018,2018 Q4,0
OP,Queens,No Fault,USAA [7360],2020,2020 Q3,0
OP,Queens,Other Government,CHAMPVA [5190],2019,2019 Q1,0
OP,Queens,Other Government,CHAMPVA [5190],2019,2019 Q2,0
OP,Queens,Other Government,CHAMPVA [5190],2019,2019 Q3,0
OP,Queens,Other Government,CHAMPVA [5190],2019,2019 Q4,0
OP,Queens,Other Government,CHAMPVA [5190],2020,2020 Q1,0
OP,Queens,Other Government,CHAMPVA [5190],2020,2020 Q2,0
OP,Queens,Other Government,CHAMPVA [5190],2020,2020 Q3,0
OP,Queens,Other Government,CRIME VICTIMS [9090],2018,2018 Q4,0
OP,Queens,Other Government,CRIME VICTIMS [9090],2019,2019 Q1,-800
OP,Queens,Other Government,CRIME VICTIMS [9090],2019,2019 Q2,-4800
OP,Queens,Other Government,CRIME VICTIMS [9090],2019,2019 Q3,0
OP,Queens,Other Government,CRIME VICTIMS [9090],2019,2019 Q4,0
OP,Queens,Other Government,CRIME VICTIMS [9090],2020,2020 Q1,0
OP,Queens,Other Government,CRIME VICTIMS [9090],2020,2020 Q2,0
OP,Queens,Other Government,CRIME VICTIMS [9090],2020,2020 Q3,0
OP,Queens,Other Government,NEW YORK CITY PRISONER [5183],2019,2019 Q2,0
OP,Queens,Other Government,NEW YORK CITY PRISONER [5183],2019,2019 Q3,0
OP,Queens,Other Government,NEW YORK CITY PRISONER [5183],2020,2020 Q1,0
OP,Queens,Other Government,NEW YORK CITY PRISONER [5183],2020,2020 Q2,0
OP,Queens,Other Government,NY SART [5005],2019,2019 Q1,0
OP,Queens,Other Government,NY SART [5005],2019,2019 Q2,-8800
OP,Queens,Other Government,NY SART [5005],2019,2019 Q3,-12000
OP,Queens,Other Government,NY SART [5005],2019,2019 Q4,0
OP,Queens,Other Government,NY SART [5005],2020,2020 Q1,0
OP,Queens,Other Government,NY SART [5005],2020,2020 Q2,0
OP,Queens,Other Government,NY SART [5005],2020,2020 Q3,0
OP,Queens,Other Government,NYSDOH UCP [5180],2018,2018 Q4,-1429.1
OP,Queens,Other Government,NYSDOH UCP [5180],2019,2019 Q1,-11774.43
OP,Queens,Other Government,NYSDOH UCP [5180],2019,2019 Q2,-63974.04
OP,Queens,Other Government,NYSDOH UCP [5180],2019,2019 Q3,-35308.51
OP,Queens,Other Government,NYSDOH UCP [5180],2019,2019 Q4,-6990.29
OP,Queens,Other Government,NYSDOH UCP [5180],2020,2020 Q1,-2536.21
OP,Queens,Other Government,NYSDOH UCP [5180],2020,2020 Q2,-1392.63
OP,Queens,Other Government,NYSDOH UCP [5180],2020,2020 Q3,-326.99
OP,Queens,Other Government,OTHER GOV MISC [5001],2018,2018 Q4,0
OP,Queens,Other Government,OTHER GOV MISC [5001],2019,2019 Q1,0
OP,Queens,Other Government,OTHER GOV MISC [5001],2019,2019 Q2,-2499.33
OP,Queens,Other Government,OTHER GOV MISC [5001],2019,2019 Q3,0
OP,Queens,Other Government,OTHER GOV MISC [5001],2019,2019 Q4,5.55112E-17
OP,Queens,Other Government,OTHER GOV MISC [5001],2020,2020 Q1,0
OP,Queens,Other Government,OTHER GOV MISC [5001],2020,2020 Q2,0
OP,Queens,Other Government,OTHER GOV MISC [5001],2020,2020 Q3,-2658.71
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2018,2018 Q4,0
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q1,0
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q2,0
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q3,-67.27
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q4,0
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2020,2020 Q1,0
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2020,2020 Q2,-1090.3
OP,Queens,Other Government,VETERANS ADMINISTRATION [9070],2020,2020 Q3,0
OP,Queens,Other Government,WORLD TRADE CENTER [6020],2018,2018 Q4,0
OP,Queens,Other Government,WORLD TRADE CENTER [6020],2019,2019 Q1,0
OP,Queens,Other Government,WORLD TRADE CENTER [6020],2020,2020 Q1,0
OP,Queens,Self-pay,Self-pay,2018,2018 Q4,-1986730.66
OP,Queens,Self-pay,Self-pay,2019,2019 Q1,-113000.1
OP,Queens,Self-pay,Self-pay,2019,2019 Q2,1486794.07
OP,Queens,Self-pay,Self-pay,2019,2019 Q3,-35401.61
OP,Queens,Self-pay,Self-pay,2019,2019 Q4,-1344441.06
OP,Queens,Self-pay,Self-pay,2020,2020 Q1,179147.47
OP,Queens,Self-pay,Self-pay,2020,2020 Q2,-1624788.71
OP,Queens,Self-pay,Self-pay,2020,2020 Q3,17428.04
OP,Queens,Worker's Comp,AIG CLAIMS SERVICE INSURANCE [8065],2019,2019 Q1,0
OP,Queens,Worker's Comp,AIG CLAIMS SERVICE INSURANCE [8065],2019,2019 Q2,0
OP,Queens,Worker's Comp,AIG CLAIMS SERVICE INSURANCE [8065],2019,2019 Q4,0
OP,Queens,Worker's Comp,AMTRUST NORTH AMERICA [8061],2018,2018 Q4,0
OP,Queens,Worker's Comp,AMTRUST NORTH AMERICA [8061],2019,2019 Q1,0
OP,Queens,Worker's Comp,AMTRUST NORTH AMERICA [8061],2019,2019 Q4,0
OP,Queens,Worker's Comp,AMTRUST NORTH AMERICA [8061],2020,2020 Q1,0
OP,Queens,Worker's Comp,ESIS INS COMPANY [8064],2019,2019 Q3,0
OP,Queens,Worker's Comp,ESIS INS COMPANY [8064],2019,2019 Q4,-590.69
OP,Queens,Worker's Comp,ESIS INS COMPANY [8064],2020,2020 Q2,0
OP,Queens,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2018,2018 Q4,0
OP,Queens,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2019,2019 Q1,0
OP,Queens,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2019,2019 Q3,0
OP,Queens,Worker's Comp,HARTFORD INSURANCE [8068],2020,2020 Q2,0
OP,Queens,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2019,2019 Q2,0
OP,Queens,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2019,2019 Q3,0
OP,Queens,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2019,2019 Q4,-101
OP,Queens,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2020,2020 Q1,0
OP,Queens,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2019,2019 Q2,0
OP,Queens,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2019,2019 Q3,0
OP,Queens,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2019,2019 Q4,0
OP,Queens,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2020,2020 Q1,183.57
OP,Queens,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2020,2020 Q2,0
OP,Queens,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2020,2020 Q3,0
OP,Queens,Worker's Comp,NYC LAW DEPARTMENT [8062],2018,2018 Q4,0
OP,Queens,Worker's Comp,NYC LAW DEPARTMENT [8062],2019,2019 Q1,0
OP,Queens,Worker's Comp,NYC LAW DEPARTMENT [8062],2019,2019 Q2,0
OP,Queens,Worker's Comp,NYC LAW DEPARTMENT [8062],2019,2019 Q3,0
OP,Queens,Worker's Comp,NYC LAW DEPARTMENT [8062],2020,2020 Q1,0
OP,Queens,Worker's Comp,NYC LAW DEPARTMENT [8062],2020,2020 Q2,0
OP,Queens,Worker's Comp,NYC UNIFORMED FDNY [3084000],2019,2019 Q2,0
OP,Queens,Worker's Comp,NYC UNIFORMED FDNY [3084000],2019,2019 Q3,0
OP,Queens,Worker's Comp,NYC UNIFORMED FDNY [3084000],2020,2020 Q1,0
OP,Queens,Worker's Comp,NYC UNIFORMED FDNY [3084000],2020,2020 Q2,0
OP,Queens,Worker's Comp,NYC UNIFORMED FDNY [3084000],2020,2020 Q3,0
OP,Queens,Worker's Comp,NYC UNIFORMED NYPD [3084020],2019,2019 Q3,0
OP,Queens,Worker's Comp,NYC UNIFORMED SANITATION  [3084010],2019,2019 Q3,0
OP,Queens,Worker's Comp,NYC UNIFORMED SERVICES OTH [3084030],2019,2019 Q3,0
OP,Queens,Worker's Comp,SEDGWICK CLAIM [8067],2019,2019 Q1,-340.52
OP,Queens,Worker's Comp,SEDGWICK CLAIM [8067],2019,2019 Q2,0
OP,Queens,Worker's Comp,SEDGWICK CLAIM [8067],2019,2019 Q3,-537.43
OP,Queens,Worker's Comp,SEDGWICK CLAIM [8067],2020,2020 Q1,0
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2018,2018 Q4,0
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q1,-657.05
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q2,-92.82
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q3,-77.07
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q4,-1865.76
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2020,2020 Q1,-64.07
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2020,2020 Q2,-309.33
OP,Queens,Worker's Comp,STATE INSURANCE FND [8020],2020,2020 Q3,0
OP,Queens,Worker's Comp,TRAVELERS WORKERS COMP [8040],2019,2019 Q1,0
OP,Queens,Worker's Comp,TRAVELERS WORKERS COMP [8040],2019,2019 Q3,0
OP,Queens,Worker's Comp,TRAVELERS WORKERS COMP [8040],2019,2019 Q4,0
OP,Queens,Worker's Comp,TRAVELERS WORKERS COMP [8040],2020,2020 Q1,0
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2018,2018 Q4,0
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q1,0
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q2,0
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q3,-386.63
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q4,-845.38
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2020,2020 Q1,0
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2020,2020 Q2,0
OP,Queens,Worker's Comp,WORKER'S COMP BOARD [8063],2020,2020 Q3,0
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2018,2018 Q4,0
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q1,-1264.84
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q2,-1292.04
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q3,-5674.78
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q4,-6329.98
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q1,-2713.45
OP,Queens,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q2,-2183.95
